tweet_id,textblob_sentiment_label,textblob_subjectivity_label,textblob_sentiment_score,textblob_subjectivity_score
37318,Negative,Objective,-0.0625,0.1875
37319,Positive,Subjective,0.05000000000000001,0.6916666666666667
37320,Positive,Subjective,0.24000000000000005,0.6
37321,Negative,Subjective,-0.6,0.6
37322,Positive,Subjective,0.5,0.5
37323,Neutral,Objective,0.0,0.0
37324,Negative,Objective,-0.16666666666666666,0.16666666666666666
37325,Neutral,Objective,0.0,0.06666666666666667
37326,Negative,Objective,-0.16666666666666666,0.06666666666666667
37327,Positive,Subjective,0.6,0.8
37328,Positive,Subjective,0.475,0.8
37329,Positive,Objective,0.38666666666666666,0.41333333333333333
37330,Positive,Objective,0.25,0.3333333333333333
37331,Neutral,Subjective,0.0,1.0
37332,Positive,Objective,0.3125,0.3333333333333333
37333,Negative,Objective,-0.2,0.4
37334,Neutral,Objective,0.03409090909090909,0.11363636363636363
37335,Positive,Subjective,0.6,1.0
37336,Neutral,Objective,0.0,0.0
37337,Negative,Subjective,-0.10999999999999999,0.55
37338,Positive,Objective,0.24242424242424243,0.4318181818181818
37339,Neutral,Objective,0.0,0.0
37340,Neutral,Objective,0.0,0.0
37341,Neutral,Objective,0.0,0.0
37342,Positive,Objective,0.22857142857142856,0.3535714285714286
37343,Negative,Objective,-0.20833333333333331,0.43333333333333335
37344,Positive,Objective,0.08333333333333333,0.24444444444444446
37345,Positive,Objective,0.1,0.2
37346,Positive,Subjective,0.18285714285714286,0.5542857142857143
37347,Neutral,Objective,0.0,0.0
37348,Positive,Objective,0.25,0.3333333333333333
37349,Neutral,Objective,0.0,0.1
37350,Neutral,Objective,0.0,0.0
37351,Neutral,Objective,0.0,0.0
37352,Neutral,Objective,0.0,0.0
37353,Neutral,Objective,0.0,0.0
37354,Neutral,Objective,0.0,0.0
37355,Positive,Objective,0.25,0.25
37356,Neutral,Objective,0.0,0.0
37357,Neutral,Objective,0.0,0.0
37358,Positive,Subjective,0.22727272727272727,0.5454545454545454
37359,Neutral,Objective,0.0,0.0
37360,Positive,Subjective,0.7,0.6000000000000001
37361,Neutral,Objective,0.0,0.0
37362,Neutral,Objective,0.0,0.425
37363,Neutral,Objective,0.0,0.06666666666666667
37364,Neutral,Objective,0.0,0.0
37365,Positive,Objective,0.4,0.4
37366,Neutral,Objective,0.0,0.0
37367,Positive,Subjective,0.525,0.5416666666666666
37368,Negative,Objective,-0.26666666666666666,0.4000000000000001
37369,Neutral,Objective,0.0,0.0
37370,Negative,Objective,-0.05,0.2
37371,Positive,Subjective,0.6,0.8
37372,Positive,Subjective,0.13333333333333333,0.6666666666666666
37373,Positive,Objective,0.11688311688311688,0.3165945165945166
37374,Positive,Objective,0.2,0.2
37375,Positive,Subjective,1.0,1.0
37376,Neutral,Objective,0.0,0.0
37377,Positive,Subjective,0.5249999999999999,0.5750000000000001
37378,Neutral,Objective,0.0,0.0
37379,Positive,Objective,0.15000000000000002,0.25
37380,Negative,Subjective,-0.07500000000000001,0.5166666666666666
37381,Negative,Objective,-0.16666666666666666,0.3333333333333333
37382,Positive,Subjective,0.35,0.5
37383,Positive,Subjective,0.625,0.5
37384,Neutral,Objective,0.0,0.0
37385,Neutral,Objective,0.0,0.0
37386,Positive,Subjective,0.35833333333333334,0.525
37387,Positive,Objective,0.2,0.4
37388,Positive,Subjective,0.5,0.5
37389,Positive,Subjective,0.5,0.5
37390,Positive,Subjective,0.08,0.56
37391,Neutral,Objective,0.0,0.0
37392,Positive,Subjective,0.6,1.0
37393,Positive,Objective,0.1,0.3
37394,Positive,Objective,0.25,0.3
37395,Neutral,Objective,0.0,0.0
37396,Positive,Subjective,0.4,0.8
37397,Positive,Subjective,0.5,0.7
37398,Neutral,Objective,0.0,0.0
37399,Neutral,Objective,0.0,0.0
37400,Neutral,Objective,0.0,0.0
37401,Positive,Subjective,0.125,0.9444444444444444
37402,Neutral,Subjective,0.0,0.75
37403,Positive,Subjective,0.65625,0.6666666666666666
37404,Positive,Subjective,0.2358333333333334,0.5999999999999999
37405,Negative,Subjective,-0.1875,0.5
37406,Neutral,Objective,0.0,0.0
37407,Positive,Objective,0.25,0.3333333333333333
37408,Neutral,Objective,0.0,0.0
37409,Positive,Subjective,0.2556818181818182,0.6022727272727273
37410,Positive,Subjective,0.275,0.5944444444444444
37411,Neutral,Objective,0.0,0.0
37412,Positive,Subjective,0.25,0.6
37413,Positive,Objective,0.2,0.4
37414,Negative,Subjective,-0.35714285714285715,0.9285714285714286
37415,Neutral,Objective,0.0,0.0
37416,Neutral,Objective,0.0,0.0
37417,Positive,Subjective,0.375,0.875
37418,Positive,Objective,0.25,0.3333333333333333
37419,Positive,Objective,0.2,0.4
37420,Neutral,Objective,0.0,0.0
37421,Negative,Subjective,-0.25,0.8888888888888888
37422,Neutral,Objective,0.009090909090909087,0.26363636363636367
37423,Neutral,Objective,0.0,0.0
37424,Positive,Objective,0.12777777777777774,0.30000000000000004
37425,Neutral,Subjective,-0.03571428571428571,0.6071428571428571
37426,Positive,Subjective,0.5,0.5
37427,Neutral,Objective,0.0,0.23333333333333334
37428,Negative,Objective,-0.1,0.4
37429,Neutral,Objective,0.0,0.0
37430,Positive,Subjective,0.21428571428571427,0.5
37431,Neutral,Objective,0.0,0.0
37432,Neutral,Objective,0.0,0.0
37433,Neutral,Subjective,0.0,1.0
37434,Neutral,Subjective,0.0,0.55
37435,Positive,Subjective,0.55,0.65
37436,Neutral,Objective,0.0,0.0
37437,Positive,Objective,0.3181818181818182,0.4772727272727273
37438,Neutral,Objective,0.0,0.0
37439,Neutral,Objective,0.0,0.0
37440,Positive,Objective,0.3125,0.3333333333333333
37441,Positive,Objective,0.1875,0.2833333333333333
37442,Positive,Subjective,0.3333333333333333,0.5
37443,Neutral,Objective,0.0,0.0
37444,Positive,Objective,0.2,0.4
37445,Neutral,Objective,0.0,0.0
37446,Positive,Subjective,0.25,0.55
37447,Neutral,Objective,0.0,0.0
37448,Positive,Objective,0.10714285714285714,0.3392857142857143
37449,Positive,Objective,0.10711805555555556,0.4319444444444444
37450,Neutral,Objective,0.0,0.28846153846153844
37451,Neutral,Objective,0.0,0.0
37452,Neutral,Objective,0.0,0.0
37453,Positive,Subjective,0.4,0.8
37454,Negative,Subjective,-0.08333333333333333,0.6712962962962963
37455,Neutral,Objective,0.0,0.0
37456,Neutral,Objective,0.0,0.0
37457,Positive,Objective,0.25,0.3333333333333333
37458,Positive,Subjective,0.625,0.8
37459,Positive,Subjective,0.5,0.6944444444444444
37460,Neutral,Objective,0.0,0.0
37461,Positive,Objective,0.14285714285714288,0.47142857142857136
37462,Positive,Subjective,0.4,0.8
37463,Positive,Objective,0.07500000000000001,0.45
37464,Neutral,Objective,0.0,0.0
37465,Neutral,Objective,0.0,0.0
37466,Negative,Subjective,-0.21999999999999997,0.72
37467,Positive,Objective,0.33125,0.45
37468,Neutral,Objective,0.0,0.0
37469,Negative,Objective,-0.1,0.4
37470,Negative,Subjective,-0.75,0.75
37471,Positive,Objective,0.25,0.25
37472,Positive,Subjective,0.25,0.9166666666666667
37473,Negative,Subjective,-0.1,1.0
37474,Neutral,Objective,0.0,0.0
37475,Negative,Subjective,-0.095,0.5549999999999999
37476,Negative,Objective,-0.15454545454545454,0.4515151515151515
37477,Neutral,Objective,0.0,0.0
37478,Negative,Objective,-0.2,0.4
37479,Neutral,Objective,0.0,0.0
37480,Positive,Subjective,0.3,0.5
37481,Positive,Subjective,0.46875,0.75
37482,Positive,Subjective,0.4,0.8
37483,Neutral,Objective,0.0,0.07692307692307693
37484,Neutral,Objective,0.0,0.0
37485,Neutral,Objective,0.0,0.0
37486,Neutral,Objective,0.0,0.0
37487,Positive,Subjective,0.2857142857142857,0.5357142857142857
37488,Positive,Objective,0.25,0.45
37489,Neutral,Objective,0.0,0.0
37490,Neutral,Objective,0.0,0.0
37491,Neutral,Objective,0.03409090909090909,0.36363636363636365
37492,Positive,Subjective,0.6,0.8
37493,Neutral,Objective,0.0,0.4083333333333333
37494,Positive,Objective,0.11428571428571428,0.4295634920634921
37495,Neutral,Objective,-0.041666666666666664,0.36944444444444446
37496,Positive,Subjective,0.1,0.7
37497,Positive,Subjective,0.13636363636363635,0.5
37498,Neutral,Objective,0.0,0.0
37499,Negative,Subjective,-0.4047619047619048,0.7857142857142857
37500,Positive,Subjective,0.8,0.75
37501,Negative,Subjective,-0.6,0.8
37502,Positive,Subjective,0.5,1.0
37503,Positive,Subjective,0.4,0.8
37504,Positive,Objective,0.1,0.4
37505,Neutral,Objective,0.0,0.0
37506,Negative,Objective,-0.10833333333333334,0.23333333333333334
37507,Neutral,Objective,0.0028409090909090884,0.3386363636363636
37508,Neutral,Objective,0.0,0.06666666666666667
37509,Positive,Objective,0.05,0.175
37510,Neutral,Objective,0.0,0.0
37511,Positive,Subjective,0.45,0.8500000000000001
37512,Neutral,Objective,0.0,0.0
37513,Neutral,Objective,0.0,0.0
37514,Neutral,Objective,0.0,0.0
37515,Neutral,Objective,0.0,0.0
37516,Neutral,Objective,0.0,0.0
37517,Neutral,Objective,0.0,0.0
37518,Positive,Objective,0.2,0.4
37519,Neutral,Objective,0.0,0.0
37520,Positive,Subjective,0.25,0.5
37521,Neutral,Objective,0.0,0.0
37522,Neutral,Objective,0.0,0.0
37523,Neutral,Objective,0.0,0.0
37524,Positive,Subjective,0.2833333333333333,0.7999999999999999
37525,Neutral,Objective,0.0,0.0
37526,Neutral,Objective,0.0,0.0
37527,Neutral,Objective,0.0,0.0
37528,Positive,Objective,0.2,0.4
37529,Neutral,Subjective,-0.025000000000000022,0.7000000000000001
37530,Neutral,Objective,0.0,0.0
37531,Positive,Subjective,1.0,0.75
37532,Neutral,Objective,0.0,0.0
37533,Positive,Objective,0.2,0.4
37534,Neutral,Objective,0.0,0.0
37535,Positive,Objective,0.3125,0.3333333333333333
37536,Neutral,Objective,0.0,0.0
37537,Neutral,Objective,0.0062500000000000056,0.48541666666666666
37538,Neutral,Objective,0.0,0.0
37539,Negative,Subjective,-0.29375,0.6
37540,Neutral,Objective,0.0,0.0
37541,Negative,Objective,-0.17500000000000002,0.225
37542,Positive,Objective,0.3666666666666667,0.45
37543,Neutral,Objective,0.0,0.1
37544,Neutral,Subjective,0.0175,0.76
37545,Positive,Objective,0.13749999999999998,0.3
37546,Negative,Subjective,-0.5,1.0
37547,Positive,Subjective,0.3,0.5
37548,Positive,Subjective,1.0,0.6000000000000001
37549,Neutral,Objective,0.0,0.0
37550,Positive,Subjective,0.1875,0.875
37551,Positive,Objective,0.4166666666666667,0.4861111111111111
37552,Positive,Objective,0.225,0.3666666666666667
37553,Positive,Subjective,0.9765625,1.0
37554,Positive,Objective,0.55,0.35
37555,Neutral,Objective,0.0,0.0
37556,Positive,Objective,0.175,0.3666666666666667
37557,Neutral,Objective,0.0,0.0
37558,Neutral,Objective,0.0,0.0
37559,Neutral,Objective,0.0,0.0
37560,Negative,Objective,-0.15555555555555559,0.2888888888888889
37561,Positive,Subjective,0.2333333333333333,0.7999999999999999
37562,Neutral,Objective,0.0,0.0
37563,Positive,Subjective,0.6,1.0
37564,Neutral,Objective,0.0,0.0
37565,Positive,Subjective,0.35,0.5444444444444444
37566,Negative,Objective,-0.05,0.4
37567,Neutral,Objective,0.0,0.0
37568,Positive,Objective,0.5,0.45
37569,Neutral,Objective,0.0,0.0
37570,Neutral,Subjective,0.0,1.0
37571,Positive,Objective,0.2,0.3
37572,Positive,Subjective,0.6499999999999999,0.7000000000000001
37573,Positive,Subjective,0.4222222222222223,0.7777777777777778
37574,Positive,Subjective,0.2,0.6
37575,Neutral,Objective,0.0,0.05
37576,Positive,Objective,0.25,0.3333333333333333
37577,Negative,Subjective,-0.0625,0.6875
37578,Negative,Subjective,-0.0775,0.5627777777777778
37579,Positive,Objective,0.31333333333333335,0.4000000000000001
37580,Positive,Subjective,0.8,0.75
37581,Positive,Subjective,0.9,1.0
37582,Positive,Objective,0.17045454545454544,0.45454545454545453
37583,Positive,Subjective,0.13636363636363635,0.5
37584,Neutral,Objective,0.0,0.0
37585,Neutral,Objective,0.0,0.0
37586,Positive,Subjective,0.6,0.8
37587,Positive,Objective,0.09444444444444444,0.45555555555555555
37588,Positive,Objective,0.2833333333333333,0.3916666666666666
37589,Negative,Subjective,-0.0875,0.525
37590,Positive,Objective,0.05,0.15
37591,Positive,Objective,0.2,0.4
37592,Neutral,Objective,0.0,0.0
37593,Positive,Subjective,0.5,0.5
37594,Neutral,Objective,0.0,0.0
37595,Neutral,Objective,0.0,0.0
37596,Positive,Objective,0.3125,0.3333333333333333
37597,Neutral,Objective,0.0,0.0
37598,Positive,Subjective,0.4181818181818182,0.6272727272727272
37599,Neutral,Objective,0.0,0.0
37600,Positive,Objective,0.2,0.2
37601,Positive,Subjective,0.0625,0.6125
37602,Positive,Objective,0.2,0.4
37603,Neutral,Objective,0.0,0.0
37604,Positive,Subjective,0.65,0.8166666666666668
37605,Positive,Objective,0.13636363636363635,0.45454545454545453
37606,Neutral,Objective,0.0,0.0
37607,Positive,Objective,0.2,0.4
37608,Positive,Subjective,0.4305555555555555,0.625
37609,Neutral,Objective,0.0,0.0
37610,Neutral,Objective,-0.021031746031746047,0.4650793650793651
37611,Positive,Objective,0.125,0.16666666666666666
37612,Neutral,Objective,0.0,0.0
37613,Neutral,Objective,0.0,0.0
37614,Positive,Subjective,0.21428571428571427,0.5714285714285714
37615,Neutral,Objective,0.0,0.0
37616,Neutral,Objective,0.0,0.0
37617,Negative,Subjective,-1.0,0.6666666666666666
37618,Positive,Subjective,0.43333333333333335,0.6
37619,Positive,Objective,0.2125,0.2875
37620,Neutral,Objective,0.0,0.0
37621,Neutral,Objective,0.0,0.0
37622,Neutral,Objective,0.0,0.0
37623,Positive,Objective,0.4,0.4
37624,Positive,Objective,0.09999999999999999,0.39999999999999997
37625,Neutral,Objective,0.0,0.0
37626,Neutral,Subjective,0.0,1.0
37627,Neutral,Objective,0.0,0.0
37628,Positive,Subjective,0.5,0.75
37629,Positive,Subjective,0.25,0.5
37630,Neutral,Objective,0.0,0.0
37631,Neutral,Objective,0.0,0.0
37632,Positive,Subjective,0.4,0.7
37633,Neutral,Objective,0.0,0.0
37634,Negative,Subjective,-0.4,0.7
37635,Positive,Subjective,0.4,0.8944444444444444
37636,Neutral,Objective,0.0,0.0
37637,Neutral,Objective,0.0,0.1
37638,Neutral,Objective,0.0,0.0
37639,Negative,Subjective,-0.6964285714285714,0.8785714285714286
37640,Neutral,Objective,0.0,0.0
37641,Positive,Subjective,0.45,0.65
37642,Neutral,Objective,0.0,0.0
37643,Positive,Subjective,0.1,1.0
37644,Neutral,Objective,0.0,0.0
37645,Neutral,Subjective,0.0,0.5
37646,Positive,Subjective,0.35,0.5
37647,Positive,Objective,0.325,0.35000000000000003
37648,Positive,Objective,0.26666666666666666,0.3333333333333333
37649,Neutral,Objective,0.0,0.0
37650,Neutral,Objective,0.0,0.0
37651,Positive,Objective,0.25,0.2833333333333333
37652,Neutral,Objective,0.0,0.0
37653,Positive,Objective,0.125,0.4
37654,Neutral,Subjective,0.0,0.5
37655,Negative,Objective,-0.2,0.4
37656,Neutral,Objective,0.0,0.33571428571428574
37657,Neutral,Objective,0.0,0.0
37658,Neutral,Objective,0.0,0.0
37659,Negative,Objective,-0.16203703703703706,0.29185185185185186
37660,Neutral,Subjective,0.0,1.0
37661,Positive,Subjective,0.5,0.5
37662,Negative,Subjective,-0.1875,0.5
37663,Neutral,Objective,0.0,0.0
37664,Neutral,Subjective,0.0,1.0
37665,Neutral,Objective,0.0,0.0
37666,Neutral,Objective,0.0,0.0
37667,Neutral,Objective,0.0,0.0
37668,Positive,Objective,0.05,0.1
37669,Neutral,Objective,0.0,0.0
37670,Neutral,Objective,0.0,0.0
37671,Positive,Subjective,0.4,0.8
37672,Positive,Subjective,0.5,0.5
37673,Positive,Subjective,0.6,0.55
37674,Negative,Objective,-0.07142857142857142,0.21428571428571427
37675,Neutral,Objective,0.0,0.0
37676,Neutral,Objective,0.037500000000000006,0.25416666666666665
37677,Negative,Subjective,-0.16666666666666666,0.5833333333333333
37678,Positive,Objective,0.25,0.3333333333333333
37679,Positive,Subjective,0.65,0.8
37680,Neutral,Objective,0.0,0.0
37681,Positive,Objective,0.2,0.2
37682,Positive,Objective,0.25,0.3333333333333333
37683,Positive,Subjective,0.45,0.625
37684,Neutral,Objective,0.037500000000000006,0.2875
37685,Positive,Subjective,0.16111111111111112,0.5222222222222223
37686,Positive,Subjective,0.20416666666666664,0.7000000000000001
37687,Neutral,Objective,0.0,0.0
37688,Positive,Subjective,0.2,0.7
37689,Positive,Subjective,0.5,0.6944444444444444
37690,Positive,Objective,0.25,0.4444444444444445
37691,Negative,Objective,-0.125,0.375
37692,Positive,Objective,0.22083333333333333,0.4148148148148148
37693,Positive,Objective,0.13333333333333333,0.4888888888888889
37694,Positive,Subjective,0.35000000000000003,0.7777777777777777
37695,Positive,Subjective,0.5,0.5
37696,Neutral,Objective,0.0,0.0
37697,Neutral,Objective,0.0,0.0
37698,Positive,Subjective,0.625,0.625
37699,Positive,Objective,0.26041666666666663,0.3717948717948718
37700,Positive,Subjective,0.7000000000000001,0.7000000000000001
37701,Neutral,Objective,0.0,0.0
37702,Negative,Objective,-0.06666666666666667,0.35000000000000003
37703,Positive,Objective,0.3452380952380952,0.45634920634920634
37704,Positive,Subjective,0.4,0.8
37705,Positive,Subjective,0.5,0.5
37706,Negative,Objective,-0.1,0.1
37707,Neutral,Objective,0.0,0.0
37708,Negative,Objective,-0.2,0.05
37709,Negative,Objective,-0.15555555555555559,0.2888888888888889
37710,Neutral,Objective,0.0,0.0
37711,Negative,Subjective,-0.5,0.8
37712,Neutral,Objective,0.0,0.0
37713,Positive,Subjective,0.1875,0.5625
37714,Neutral,Objective,0.0,0.0
37715,Positive,Objective,0.25,0.3333333333333333
37716,Positive,Subjective,0.2722222222222222,0.5499999999999999
37717,Neutral,Objective,0.04999999999999999,0.35
37718,Positive,Objective,0.06000000000000001,0.4
37719,Positive,Objective,0.25,0.3333333333333333
37720,Negative,Objective,-0.06250000000000001,0.4375
37721,Neutral,Objective,0.0,0.0
37722,Neutral,Objective,0.0,0.0
37723,Positive,Objective,0.26666666666666666,0.47777777777777775
37724,Neutral,Objective,0.0,0.0
37725,Positive,Subjective,0.25,0.5
37726,Positive,Subjective,0.5,0.5
37727,Neutral,Subjective,0.0,1.0
37728,Neutral,Objective,0.0361111111111111,0.48055555555555546
37729,Neutral,Objective,0.0,0.0
37730,Positive,Subjective,0.26666666666666666,0.5333333333333333
37731,Positive,Subjective,0.5,0.65
37732,Positive,Subjective,0.2111111111111111,0.5666666666666667
37733,Neutral,Objective,0.0,0.0
37734,Negative,Subjective,-0.46666666666666673,0.6333333333333333
37735,Neutral,Objective,0.0,0.0
37736,Neutral,Objective,0.0,0.0
37737,Negative,Objective,-0.07142857142857142,0.21428571428571427
37738,Neutral,Subjective,0.0,0.5
37739,Neutral,Objective,0.0,0.0
37740,Neutral,Objective,0.0,0.0
37741,Neutral,Objective,0.0,0.1
37742,Positive,Subjective,0.40727272727272723,0.5909090909090909
37743,Positive,Subjective,0.375,0.6
37744,Neutral,Objective,0.0,0.0
37745,Positive,Subjective,0.30000000000000004,0.7
37746,Positive,Objective,0.1,0.1
37747,Neutral,Objective,0.0,0.0
37748,Neutral,Subjective,0.0,0.5
37749,Neutral,Objective,0.0,0.0
37750,Negative,Subjective,-0.5,1.0
37751,Positive,Subjective,0.65,0.75
37752,Neutral,Subjective,0.0,0.5
37753,Positive,Objective,0.21666666666666665,0.49166666666666664
37754,Positive,Subjective,0.25,0.5
37755,Neutral,Objective,0.0,0.0
37756,Neutral,Objective,0.0,0.0
37757,Neutral,Objective,0.0,0.0
37758,Positive,Objective,0.22777777777777783,0.43333333333333335
37759,Positive,Subjective,0.5454545454545454,0.5848484848484848
37760,Neutral,Objective,0.0,0.0
37761,Positive,Objective,0.30000000000000004,0.45
37762,Positive,Objective,0.07500000000000001,0.38125
37763,Neutral,Objective,0.0,0.0
37764,Positive,Objective,0.375,0.2
37765,Positive,Subjective,0.8,1.0
37766,Neutral,Objective,0.0,0.0
37767,Neutral,Objective,0.03333333333333333,0.06666666666666667
37768,Positive,Objective,0.05,0.2
37769,Neutral,Objective,0.0,0.0
37770,Positive,Subjective,0.5,0.625
37771,Negative,Objective,-0.095,0.4475
37772,Neutral,Objective,0.0,0.0
37773,Positive,Subjective,0.16,0.7
37774,Neutral,Objective,0.0,0.25
37775,Negative,Objective,-0.08333333333333333,0.3
37776,Positive,Objective,0.25,0.3333333333333333
37777,Positive,Objective,0.3,0.42500000000000004
37778,Positive,Objective,0.4,0.4375
37779,Positive,Subjective,0.075,0.6666666666666666
37780,Neutral,Objective,0.04727272727272727,0.4675757575757576
37781,Neutral,Objective,0.0,0.0
37782,Positive,Subjective,0.13203125,0.5625
37783,Positive,Subjective,0.5,0.9
37784,Positive,Objective,0.31212121212121213,0.40151515151515155
37785,Neutral,Subjective,0.0,1.0
37786,Neutral,Objective,0.0,0.0
37787,Neutral,Objective,0.0,0.0
37788,Neutral,Objective,0.0,0.0
37789,Neutral,Objective,0.0,0.0
37790,Neutral,Objective,0.0,0.0
37791,Positive,Objective,0.13636363636363635,0.45454545454545453
37792,Neutral,Objective,0.007272727272727269,0.40499999999999997
37793,Negative,Subjective,-0.4,0.6
37794,Positive,Objective,0.4,0.4
37795,Negative,Subjective,-0.4166666666666667,0.6
37796,Positive,Subjective,0.2857142857142857,0.5357142857142857
37797,Neutral,Objective,0.0,0.0
37798,Positive,Subjective,0.1708333333333333,0.5111111111111111
37799,Positive,Objective,0.125,0.16666666666666666
37800,Positive,Subjective,0.30476190476190473,0.6404761904761905
37801,Neutral,Objective,0.0,0.0
37802,Positive,Subjective,0.4,0.8
37803,Positive,Subjective,0.225,0.5066666666666667
37804,Positive,Subjective,0.49609375,0.7777777777777777
37805,Positive,Subjective,0.375,0.875
37806,Negative,Objective,-0.15,0.39999999999999997
37807,Neutral,Objective,0.0,0.0
37808,Positive,Objective,0.2,0.4
37809,Neutral,Objective,0.0,0.0
37810,Negative,Objective,-0.125,0.05
37811,Positive,Objective,0.15625,0.21666666666666667
37812,Neutral,Objective,0.0,0.0
37813,Neutral,Subjective,0.0,1.0
37814,Positive,Subjective,0.8,1.0
37815,Negative,Subjective,-1.0,1.0
37816,Negative,Subjective,-1.0,1.0
37817,Positive,Objective,0.2,0.4
37818,Neutral,Objective,0.0,0.0
37819,Positive,Objective,0.20833333333333334,0.3583333333333334
37820,Negative,Subjective,-0.5,0.5
37821,Negative,Objective,-0.16666666666666666,0.3333333333333333
37822,Positive,Subjective,0.25,0.65
37823,Neutral,Subjective,0.0,0.5
37824,Neutral,Subjective,-0.02435897435897437,0.6987179487179488
37825,Neutral,Objective,0.0,0.0
37826,Positive,Objective,1.0,0.3
37827,Neutral,Objective,0.0,0.0
37828,Neutral,Objective,0.0,0.0
37829,Positive,Subjective,0.6,0.55
37830,Positive,Objective,0.2,0.4
37831,Neutral,Objective,0.0,0.0
37832,Positive,Objective,0.2791666666666667,0.375
37833,Neutral,Objective,0.0,0.1125
37834,Positive,Subjective,0.3333333333333333,0.5
37835,Negative,Objective,-0.2,0.0
37836,Positive,Objective,1.0,0.3
37837,Positive,Subjective,0.4375,0.825
37838,Positive,Subjective,0.575,0.575
37839,Positive,Objective,0.390625,0.3333333333333333
37840,Neutral,Objective,0.0,0.0
37841,Positive,Subjective,0.35,0.55
37842,Negative,Subjective,-0.35,0.55
37843,Positive,Subjective,0.4,0.8
37844,Positive,Subjective,0.4,0.8
37845,Neutral,Objective,0.0,0.0
37846,Positive,Subjective,0.6583333333333333,0.6333333333333334
37847,Negative,Objective,-0.125,0.375
37848,Positive,Objective,0.25,0.2
37849,Positive,Subjective,0.875,0.6000000000000001
37850,Neutral,Objective,0.016666666666666673,0.21333333333333332
37851,Negative,Objective,-0.1,0.1
37852,Positive,Subjective,0.85,0.8
37853,Neutral,Objective,0.0,0.0
37854,Positive,Objective,0.1,0.2
37855,Neutral,Objective,0.0,0.3
37856,Positive,Subjective,0.5,0.5
37857,Negative,Objective,-0.175,0.175
37858,Negative,Subjective,-0.6999999999999998,0.6666666666666666
37859,Neutral,Subjective,0.027777777777777787,0.5
37860,Positive,Subjective,0.5,0.5
37861,Positive,Subjective,0.375,0.575
37862,Neutral,Objective,0.0,0.0
37863,Positive,Subjective,0.28409090909090906,0.5454545454545454
37864,Neutral,Objective,0.0,0.0
37865,Positive,Subjective,0.375,0.875
37866,Positive,Objective,0.2,0.4
37867,Positive,Subjective,0.4,1.0
37868,Positive,Objective,0.2,0.4
37869,Neutral,Objective,0.0,0.05
37870,Positive,Objective,0.22499999999999998,0.32499999999999996
37871,Neutral,Objective,0.0,0.0
37872,Positive,Subjective,0.5,0.5
37873,Positive,Objective,0.05,0.15
37874,Neutral,Objective,-0.03333333333333333,0.03333333333333333
37875,Positive,Objective,0.4,0.4
37876,Neutral,Objective,0.0,0.0
37877,Positive,Subjective,0.5,0.5
37878,Positive,Subjective,0.17532467532467533,0.5487012987012987
37879,Neutral,Objective,0.0,0.06666666666666667
37880,Neutral,Subjective,-0.033333333333333326,0.6333333333333333
37881,Neutral,Objective,0.028787878787878782,0.3416666666666666
37882,Neutral,Objective,0.0,0.0
37883,Positive,Objective,0.05909090909090909,0.3803030303030303
37884,Positive,Objective,0.05,0.1
37885,Positive,Subjective,0.45,0.5166666666666667
37886,Neutral,Objective,0.0,0.0
37887,Positive,Objective,0.19999999999999998,0.39999999999999997
37888,Neutral,Objective,0.0,0.0
37889,Neutral,Subjective,0.0,1.0
37890,Neutral,Objective,0.0,0.0
37891,Neutral,Objective,0.0,0.0
37892,Positive,Objective,0.13636363636363635,0.45454545454545453
37893,Negative,Objective,-0.05,0.2
37894,Negative,Objective,-0.08750000000000001,0.375
37895,Positive,Subjective,0.55,0.55
37896,Neutral,Objective,0.0,0.0
37897,Neutral,Objective,0.0,0.0
37898,Positive,Objective,0.13636363636363635,0.45454545454545453
37899,Positive,Subjective,0.4166666666666667,0.6833333333333332
37900,Positive,Subjective,0.5,0.6
37901,Neutral,Objective,0.0,0.0
37902,Positive,Subjective,0.25,0.6944444444444444
37903,Neutral,Objective,0.0,0.0
37904,Neutral,Objective,0.0,0.0
37905,Negative,Objective,-0.05000000000000002,0.35
37906,Positive,Subjective,0.4,0.7
37907,Neutral,Objective,0.0,0.0
37908,Neutral,Objective,0.0,0.0
37909,Positive,Objective,0.35,0.45
37910,Negative,Subjective,-0.13333333333333333,0.7333333333333334
37911,Neutral,Objective,0.0,0.0
37912,Positive,Subjective,0.325,0.5583333333333333
37913,Positive,Objective,0.3125,0.3
37914,Neutral,Objective,-0.03333333333333333,0.33095238095238094
37915,Positive,Objective,0.13636363636363635,0.45454545454545453
37916,Neutral,Subjective,0.0,1.0
37917,Negative,Objective,-0.15,0.25
37918,Positive,Subjective,0.8,0.75
37919,Neutral,Objective,0.0,0.0
37920,Positive,Objective,0.1625,0.30000000000000004
37921,Positive,Subjective,0.17777777777777778,0.5111111111111111
37922,Negative,Objective,-0.3,0.4
37923,Neutral,Objective,0.0,0.0
37924,Negative,Objective,-0.13333333333333333,0.26666666666666666
37925,Negative,Objective,-0.25972222222222224,0.41805555555555557
37926,Neutral,Objective,0.0,0.0
37927,Neutral,Objective,0.0,0.1
37928,Positive,Objective,0.2,0.4
37929,Positive,Objective,0.19318181818181818,0.3939393939393939
37930,Neutral,Objective,0.0,0.0
37931,Positive,Objective,0.27499999999999997,0.2888888888888889
37932,Neutral,Objective,0.0,0.0
37933,Negative,Subjective,-0.45,0.6
37934,Positive,Subjective,0.775,0.975
37935,Positive,Objective,0.2,0.4
